"title","names","condition","trial_type","trial_index","time_elapsed","internal_node_id","sessionCode","X","fullStat","name1","relation","timeDrag","ndrags","rel_sol","name1_sol","name2","name2_sol","statIdx","stoIdx","name1_cor","name2_cor","rel_cor","first","overall_cor","uniqueStatement"
"fox","Igoth,Upum,Ifeh,Wecin,Adjo,Uwit","analogues","hebb",18,1159165,"0.0-4.0-14.0","0rn21efqotza",NA,"Fox Igoth digs tunnel Upum.","Igoth","digs",29890,3,"digs","Igoth","Upum","Upum","1",16,TRUE,TRUE,TRUE,0,1,"fox1"
"fox","Igoth,Upum,Ifeh,Wecin,Adjo,Uwit","analogues","hebb",18,1159165,"0.0-4.0-14.0","0rn21efqotza",NA,"Tunnel Upum leads to coop of chicken Ifeh.","Upum","leads to sth. of",31079,5,"leads to sth. of","Upum","Ifeh","Ifeh","2",16,TRUE,TRUE,TRUE,0,1,"fox2"
"fox","Igoth,Upum,Ifeh,Wecin,Adjo,Uwit","analogues","hebb",18,1159165,"0.0-4.0-14.0","0rn21efqotza",NA,"Chicken Ifeh is devoured.","Ifeh","is devoured",111487,2,"is devoured","Ifeh",NA,NA,"3",16,TRUE,NA,TRUE,0,1,"fox3"
"employee","Roze,Avyth,Vivaf,Ezol,Fozeh,Uyim","fillers","hebb",19,1253480,"0.0-4.0-15.0","0rn21efqotza",NA,"Employee Roze is assigned to project Avyth.","Roze","is assigned to",28752,3,"is assigned to","Roze","Avyth","Avyth","1",17,TRUE,TRUE,TRUE,0,1,"employee1"
"employee","Roze,Avyth,Vivaf,Ezol,Fozeh,Uyim","fillers","hebb",19,1253480,"0.0-4.0-15.0","0rn21efqotza",NA,"Project Avyth supports agenda of manager Vivaf.","Avyth","supports sth. of",39849,4,"supports sth. of","Avyth","Vivaf","Vivaf","2",17,TRUE,TRUE,TRUE,0,1,"employee2"
"employee","Roze,Avyth,Vivaf,Ezol,Fozeh,Uyim","fillers","hebb",19,1253480,"0.0-4.0-15.0","0rn21efqotza",NA,"Manager Vivaf gets a promotion.","Vivaf","gets a promotion",15181,2,"gets a promotion","Vivaf",NA,NA,"3",17,TRUE,NA,TRUE,0,1,"employee3"
"farm","Wutoc,Uvman,Aid,Gabit,Soav,Napib","fillers","hebb",20,1340319,"0.0-4.0-16.0","0rn21efqotza",NA,"Farmer Wutoc purchases machine Uvman.","Wutoc","purchases",25528,3,"purchases","Wutoc","Uvman","Uvman","1",18,TRUE,TRUE,TRUE,0,1,"farm1"
"farm","Wutoc,Uvman,Aid,Gabit,Soav,Napib","fillers","hebb",20,1340319,"0.0-4.0-16.0","0rn21efqotza",NA,"Machine Uvman can collect fruit of plant Aid.","Uvman","can collect",39235,3,"can collect","Uvman","Aid","Aid","2",18,TRUE,TRUE,TRUE,0,1,"farm2"
"farm","Wutoc,Uvman,Aid,Gabit,Soav,Napib","fillers","hebb",20,1340319,"0.0-4.0-16.0","0rn21efqotza",NA,"Plant Aid are harvested automatically.","Aid","are harvested automatically",11540,2,"are harvested automatically","Aid",NA,NA,"3",18,TRUE,NA,TRUE,0,1,"farm3"
"meteo","Napib,Zugew,Ribi,Eshbu,Kawud,Henu","burns","hebb",4,139381,"0.0-4.0-0.0","1geu3e4p83xs",NA,"Cloud Napib collects humidity over ocean Zugew.","Ribi","is fertile",20405,4,"collects humidity over","Napib","","","1",2,FALSE,TRUE,FALSE,0,0.333333333333333,"meteo1"
"meteo","Napib,Zugew,Ribi,Eshbu,Kawud,Henu","burns","hebb",4,139381,"0.0-4.0-0.0","1geu3e4p83xs",NA,"Ocean Zugew lies next to the beaches of area Ribi.","Ribi","is fertile",25552,5,"lies next to","Zugew","Napib","Ribi","2",2,FALSE,FALSE,FALSE,0,0,"meteo2"
"meteo","Napib,Zugew,Ribi,Eshbu,Kawud,Henu","burns","hebb",4,139381,"0.0-4.0-0.0","1geu3e4p83xs",NA,"Area Ribi is fertile.","Ribi","is fertile",17646,2,"is fertile","Ribi",NA,NA,"3",2,TRUE,NA,TRUE,0,1,"meteo3"
"fish","Lyde,Ohuy,Eefar,Romap,Saly,Itbob","burns","hebb",5,200586,"0.0-4.0-1.0","1geu3e4p83xs",NA,"Fisher Lyde cultivates sea grass Ohuy.","Ohuy","is captured",26470,5,"cultivates","Lyde","Saly","Ohuy","1",3,FALSE,FALSE,FALSE,0,0,"fish1"
"fish","Lyde,Ohuy,Eefar,Romap,Saly,Itbob","burns","hebb",5,200586,"0.0-4.0-1.0","1geu3e4p83xs",NA,"Sea grass Ohuy is eaten by fish Eefar.","Ohuy","grows",14923,3,"is eaten by","Ohuy","Eefar","Eefar","2",3,TRUE,TRUE,FALSE,0,0.666666666666667,"fish2"
"fish","Lyde,Ohuy,Eefar,Romap,Saly,Itbob","burns","hebb",5,200586,"0.0-4.0-1.0","1geu3e4p83xs",NA,"Fish Eefar is captured.","Eefar","is eaten by",9250,2,"is captured","Eefar",NA,NA,"3",3,TRUE,NA,FALSE,0,0.5,"fish3"
"insect","Vivaf,Epnux,Rove,Adjo,Zishu,Fozeh","burns","hebb",6,261683,"0.0-4.0-2.0","1geu3e4p83xs",NA,"Perfume Vivaf attracts insect Epnux.","Epnux","smells",20391,4,"attracts","Vivaf","Rove","Epnux","1",4,FALSE,FALSE,FALSE,0,0,"insect1"
"insect","Vivaf,Epnux,Rove,Adjo,Zishu,Fozeh","burns","hebb",6,261683,"0.0-4.0-2.0","1geu3e4p83xs",NA,"Insect Epnux attacks woman Rove.","Rove","has an allergic reaction",16204,3,"attacks","Epnux","Vivaf","Rove","2",4,FALSE,FALSE,FALSE,0,0,"insect2"
"insect","Vivaf,Epnux,Rove,Adjo,Zishu,Fozeh","burns","hebb",6,261683,"0.0-4.0-2.0","1geu3e4p83xs",NA,"Woman Rove has an allergic reaction.","Fozeh","has an allergic reaction",13923,2,"has an allergic reaction","Rove",NA,NA,"3",4,FALSE,NA,TRUE,0,0.5,"insect3"
"storm","Potho,Zimob,Vuloz,Uwit,Ohan,Turow","fillers","hebb",7,317342,"0.0-4.0-3.0","1geu3e4p83xs",NA,"Storm Potho hits tree Zimob.","Potho","hits",19220,3,"hits","Potho","Vuloz","Zimob","1",5,TRUE,FALSE,TRUE,0,0.666666666666667,"storm1"
"storm","Potho,Zimob,Vuloz,Uwit,Ohan,Turow","fillers","hebb",7,317342,"0.0-4.0-3.0","1geu3e4p83xs",NA,"Tree Zimob falls on trail of route Vuloz.","Potho","falls on",16939,3,"falls on","Zimob","Zimob","Vuloz","2",5,FALSE,FALSE,TRUE,0,0.333333333333333,"storm2"
"storm","Potho,Zimob,Vuloz,Uwit,Ohan,Turow","fillers","hebb",7,317342,"0.0-4.0-3.0","1geu3e4p83xs",NA,"Route Vuloz is blocked.","Zimob","is blocked",8953,2,"is blocked","Vuloz",NA,NA,"3",5,FALSE,NA,TRUE,0,0.5,"storm3"
"farm","Uvman,Matmag,Vilux,Ewey,Yuxeh,Ezol","fillers","hebb",8,378882,"0.0-4.0-4.0","1geu3e4p83xs",NA,"Farmer Uvman purchases machine Matmag.","Ewey","can collect",20969,3,"purchases","Uvman","Matmag","Matmag","1",6,FALSE,TRUE,FALSE,0,0.333333333333333,"farm1"
"farm","Uvman,Matmag,Vilux,Ewey,Yuxeh,Ezol","fillers","hebb",8,378882,"0.0-4.0-4.0","1geu3e4p83xs",NA,"Machine Matmag can collect fruit of plant Vilux.","Matmag","are picked manually",11735,3,"can collect","Matmag","Ezol","Vilux","2",6,TRUE,FALSE,FALSE,0,0.333333333333333,"farm2"
"farm","Uvman,Matmag,Vilux,Ewey,Yuxeh,Ezol","fillers","hebb",8,378882,"0.0-4.0-4.0","1geu3e4p83xs",NA,"Plant Vilux are harvested automatically.","Ewey","are harvested automatically",18268,3,"are harvested automatically","Vilux",NA,NA,"3",6,FALSE,NA,TRUE,0,0.5,"farm3"
"bacteria","Puvi,Paza,Ofpoz,Thusoth,Owih,Owmi","analogues","hebb",9,426176,"0.0-4.0-5.0","1geu3e4p83xs",NA,"Bacteria Puvi emits enzyme Paza.","Puvi","dissolves sth. of",12870,3,"emits","Puvi","Ofpoz","Paza","1",7,TRUE,FALSE,FALSE,0,0.333333333333333,"bacteria1"
"bacteria","Puvi,Paza,Ofpoz,Thusoth,Owih,Owmi","analogues","hebb",9,426176,"0.0-4.0-5.0","1geu3e4p83xs",NA,"Enzyme Paza dissolves the membrane of organ Ofpoz.","Paza","is eliminated",12625,3,"dissolves sth. of","Paza","Ofpoz","Ofpoz","2",7,TRUE,TRUE,FALSE,0,0.666666666666667,"bacteria2"
"bacteria","Puvi,Paza,Ofpoz,Thusoth,Owih,Owmi","analogues","hebb",9,426176,"0.0-4.0-5.0","1geu3e4p83xs",NA,"Organ Ofpoz fails.","Paza","injects",11219,3,"fails","Ofpoz",NA,NA,"3",7,FALSE,NA,FALSE,0,0,"bacteria3"
"crusader","Wutoc,Enmob,Diaf,Ubug,Roze,Lenik","analogues","hebb",10,480458,"0.0-4.0-6.0","1geu3e4p83xs",NA,"Crusader group Wutoc buys weapon Enmob.","Wutoc","buys",16391,5,"buys","Wutoc","Enmob","Enmob","1",8,TRUE,TRUE,TRUE,0,1,"crusader1"
"crusader","Wutoc,Enmob,Diaf,Ubug,Roze,Lenik","analogues","hebb",10,480458,"0.0-4.0-6.0","1geu3e4p83xs",NA,"Weapon Enmob breaches the fortification of town Diaf.","Wutoc","acquires",11938,3,"breaches sth. of","Enmob","Enmob","Diaf","2",8,FALSE,FALSE,FALSE,0,0,"crusader2"
"crusader","Wutoc,Enmob,Diaf,Ubug,Roze,Lenik","analogues","hebb",10,480458,"0.0-4.0-6.0","1geu3e4p83xs",NA,"Town Diaf is invaded.","Enmob","is invaded",15375,2,"is invaded","Diaf",NA,NA,"3",8,FALSE,NA,TRUE,0,0.5,"crusader3"
"mining","Ottha,Thuha,Hize,Misug,Hadith,Ifeh","fillers","hebb",11,553400,"0.0-4.0-7.0","1geu3e4p83xs",NA,"Mining company Ottha has a lot of resource Thuha.","Ottha","starts negotiating",15500,3,"has a lot of","Ottha","Hize","Thuha","1",9,TRUE,FALSE,FALSE,0,0.333333333333333,"mining1"
"mining","Ottha,Thuha,Hize,Misug,Hadith,Ifeh","fillers","hebb",11,553400,"0.0-4.0-7.0","1geu3e4p83xs",NA,"Resource Thuha is sparse in country Hize.","Hize","fills in for",24971,5,"is sparse in","Thuha","Thuha","Hize","2",9,FALSE,FALSE,FALSE,0,0,"mining2"
"mining","Ottha,Thuha,Hize,Misug,Hadith,Ifeh","fillers","hebb",11,553400,"0.0-4.0-7.0","1geu3e4p83xs",NA,"Country Hize starts negotiating.","Hize","starts negotiating",21907,4,"starts negotiating","Hize",NA,NA,"3",9,TRUE,NA,TRUE,0,1,"mining3"
"employee","Hosen,Ena,Mewep,Inag,Rothuk,Aid","fillers","hebb",12,607214,"0.0-4.0-8.0","1geu3e4p83xs",NA,"Employee Hosen is assigned to project Ena.","Ena","is assigned to",20610,5,"is assigned to","Hosen","Hosen","Ena","1",10,FALSE,FALSE,TRUE,0,0.333333333333333,"employee1"
"employee","Hosen,Ena,Mewep,Inag,Rothuk,Aid","fillers","hebb",12,607214,"0.0-4.0-8.0","1geu3e4p83xs",NA,"Project Ena supports agenda of manager Mewep.","Hosen","is arranged to",16657,7,"supports sth. of","Ena","Inag","Mewep","2",10,FALSE,FALSE,FALSE,0,0,"employee2"
"employee","Hosen,Ena,Mewep,Inag,Rothuk,Aid","fillers","hebb",12,607214,"0.0-4.0-8.0","1geu3e4p83xs",NA,"Manager Mewep gets a promotion.","Inag","gets a bonus",5984,2,"gets a promotion","Mewep",NA,NA,"3",10,FALSE,NA,FALSE,0,0,"employee3"
"robber","Avyth,Hoyl,Vipal,Lothe,Mabi,Zidep","analogues","hebb",13,648812,"0.0-4.0-9.0","1geu3e4p83xs",NA,"Criminal Avyth learns about security issue Hoyl.","Hoyl","gets robbed",11747,4,"learns about","Avyth","Lothe","Hoyl","1",11,FALSE,FALSE,FALSE,0,0,"robber1"
"robber","Avyth,Hoyl,Vipal,Lothe,Mabi,Zidep","analogues","hebb",13,648812,"0.0-4.0-9.0","1geu3e4p83xs",NA,"Security issue Hoyl suspends alarm system of museum Vipal.","Lothe","starts looking",11657,3,"suspends sth. of","Hoyl","Mabi","Vipal","2",11,FALSE,FALSE,FALSE,0,0,"robber2"
"robber","Avyth,Hoyl,Vipal,Lothe,Mabi,Zidep","analogues","hebb",13,648812,"0.0-4.0-9.0","1geu3e4p83xs",NA,"Museum Vipal gets robbed.","Hoyl","is hijacked",7658,2,"gets robbed","Vipal",NA,NA,"3",11,FALSE,NA,FALSE,0,0,"robber3"
"hacker","Gena,Uyim,Eshov,Kewos,Soav,Ahow","analogues","hebb",14,702735,"0.0-4.0-10.0","1geu3e4p83xs",NA,"Hacker Gena writes computer code Uyim.","Gena","writes",18922,4,"writes","Gena","Uyim","Uyim","1",12,TRUE,TRUE,TRUE,0,1,"hacker1"
"hacker","Gena,Uyim,Eshov,Kewos,Soav,Ahow","analogues","hebb",14,702735,"0.0-4.0-10.0","1geu3e4p83xs",NA,"Code Uyim cracks the firewall of company Eshov.","Eshov","cracks sth. of",15189,3,"cracks sth. of","Uyim","Soav","Eshov","2",12,FALSE,FALSE,TRUE,0,0.333333333333333,"hacker2"
"hacker","Gena,Uyim,Eshov,Kewos,Soav,Ahow","analogues","hebb",14,702735,"0.0-4.0-10.0","1geu3e4p83xs",NA,"Company Eshov suffers a data loss.","Soav","suffers sth.",9234,2,"suffers sth.","Eshov",NA,NA,"3",12,FALSE,NA,TRUE,0,0.5,"hacker3"
"school","Ofes,Thygef,Idog,Olef,Ebib,Assit","burns","hebb",16,775958,"0.0-4.0-12.0","1geu3e4p83xs",NA,"School girl Ofes beats boy Thygef.","Olef","beats",20635,5,"beats","Ofes","Ofes","Thygef","1",14,FALSE,FALSE,TRUE,0,0.333333333333333,"school1"
"school","Ofes,Thygef,Idog,Olef,Ebib,Assit","burns","hebb",16,775958,"0.0-4.0-12.0","1geu3e4p83xs",NA,"Boy Thygef reports to teacher Idog.","Ofes","goes to",16844,3,"reports to","Thygef","Idog","Idog","2",14,FALSE,TRUE,FALSE,0,0.333333333333333,"school2"
"school","Ofes,Thygef,Idog,Olef,Ebib,Assit","burns","hebb",16,775958,"0.0-4.0-12.0","1geu3e4p83xs",NA,"Teacher Idog calls parents.","Idog","calls parents",7265,2,"calls parents","Idog",NA,NA,"3",14,TRUE,NA,TRUE,0,1,"school3"
"pump","Olag,Felac,Upno,Pishi,Goxos,Dohod","fillers","hebb",17,819146,"0.0-4.0-13.0","1geu3e4p83xs",NA,"Plumber Olag installs pump Felac.","Upno","sucks sth. from",16750,5,"installs","Olag","Olag","Felac","1",15,FALSE,FALSE,FALSE,0,0,"pump1"
"pump","Olag,Felac,Upno,Pishi,Goxos,Dohod","fillers","hebb",17,819146,"0.0-4.0-13.0","1geu3e4p83xs",NA,"Pump Felac sucks water from ground Upno.","Olag","builds",8767,3,"sucks sth. from","Felac","Upno","Upno","2",15,FALSE,TRUE,FALSE,0,0.333333333333333,"pump2"
"pump","Olag,Felac,Upno,Pishi,Goxos,Dohod","fillers","hebb",17,819146,"0.0-4.0-13.0","1geu3e4p83xs",NA,"Ground Upno dries up.","Upno","dries up",7093,2,"dries up","Upno",NA,NA,"3",15,TRUE,NA,TRUE,0,1,"pump3"
"neighbor","Meuf,Hoap,Gelyp,Igoth,Uhuy,Niem","fillers","hebb",18,892182,"0.0-4.0-14.0","1geu3e4p83xs",NA,"Man Meuf takes care of cat Hoap.","Hoap","is feeding",28610,6,"takes care of","Meuf","Igoth","Hoap","1",16,FALSE,FALSE,FALSE,0,0,"neighbor1"
"neighbor","Meuf,Hoap,Gelyp,Igoth,Uhuy,Niem","fillers","hebb",18,892182,"0.0-4.0-14.0","1geu3e4p83xs",NA,"Cat Hoap walks over the flowers of neighbor Gelyp","Igoth","strays over to",20829,3,"walks over sth. of","Hoap","Gelyp","Gelyp","2",16,FALSE,TRUE,FALSE,0,0.333333333333333,"neighbor2"
"neighbor","Meuf,Hoap,Gelyp,Igoth,Uhuy,Niem","fillers","hebb",18,892182,"0.0-4.0-14.0","1geu3e4p83xs",NA,"Neighbor Gelyp gets angry.","Gelyp","goes over sth. of",13016,2,"gets angry","Gelyp",NA,NA,"3",16,TRUE,NA,FALSE,0,0.5,"neighbor3"
"lawyer","Mawi,Dugoz,Wecin,Upum,Wehif,Newi","analogues","hebb",19,957591,"0.0-4.0-15.0","1geu3e4p83xs",NA,"Lawyer Mawi finds loophole Dugoz.","Mawi","meets",13141,3,"finds","Mawi","Dugoz","Dugoz","1",17,TRUE,TRUE,FALSE,0,0.666666666666667,"lawyer1"
"lawyer","Mawi,Dugoz,Wecin,Upum,Wehif,Newi","analogues","hebb",19,957591,"0.0-4.0-15.0","1geu3e4p83xs",NA,"Loophole Dugoz bypasses contract of union Wecin.","Dugoz","bypasses sth. of",28611,3,"bypasses sth. of","Dugoz","Wehif","Wecin","2",17,TRUE,FALSE,TRUE,0,0.666666666666667,"lawyer2"
"lawyer","Mawi,Dugoz,Wecin,Upum,Wehif,Newi","analogues","hebb",19,957591,"0.0-4.0-15.0","1geu3e4p83xs",NA,"Union Wecin loses a lawsuit.","Wehif","finds",13078,2,"loses sth.","Wecin",NA,NA,"3",17,FALSE,NA,FALSE,0,0,"lawyer3"
"fox","Titho,Ihab,Upel,Evib,Ilres,Thyra","analogues","hebb",20,1015452,"0.0-4.0-16.0","1geu3e4p83xs",NA,"Fox Titho digs tunnel Ihab.","Ilres","wants",31579,3,"digs","Titho","Upel","Ihab","1",18,FALSE,FALSE,FALSE,0,0,"fox1"
"fox","Titho,Ihab,Upel,Evib,Ilres,Thyra","analogues","hebb",20,1015452,"0.0-4.0-16.0","1geu3e4p83xs",NA,"Tunnel Ihab leads to coop of chicken Upel.","Upel","burrow",9094,3,"leads to sth. of","Ihab","Ihab","Upel","2",18,FALSE,FALSE,FALSE,0,0,"fox2"
"fox","Titho,Ihab,Upel,Evib,Ilres,Thyra","analogues","hebb",20,1015452,"0.0-4.0-16.0","1geu3e4p83xs",NA,"Chicken Upel is devoured.","Ilres","is missing",6609,2,"is devoured","Upel",NA,NA,"3",18,FALSE,NA,FALSE,0,0,"fox3"
"school","Thusoth,Roze,Thyra,Kewos,Mewep,Uhuy","burns","hebb",4,252579,"0.0-4.0-0.0","1jxmswrvo6gh",NA,"School girl Thusoth beats boy Roze.","Thyra","punches",39484,7,"beats","Thusoth","Roze","Roze","1",2,FALSE,TRUE,FALSE,0,0.333333333333333,"school1"
"school","Thusoth,Roze,Thyra,Kewos,Mewep,Uhuy","burns","hebb",4,252579,"0.0-4.0-0.0","1jxmswrvo6gh",NA,"Boy Roze reports to teacher Thyra.","Roze","reports to",29209,3,"reports to","Roze","Thyra","Thyra","2",2,TRUE,TRUE,TRUE,0,1,"school2"
"school","Thusoth,Roze,Thyra,Kewos,Mewep,Uhuy","burns","hebb",4,252579,"0.0-4.0-0.0","1jxmswrvo6gh",NA,"Teacher Thyra calls parents.","Thyra","calls parents",9726,2,"calls parents","Thyra",NA,NA,"3",2,TRUE,NA,TRUE,0,1,"school3"
"fish","Pobat,Eyem,Ezol,Avyth,Henu,Thygef","burns","hebb",5,338927,"0.0-4.0-1.0","1jxmswrvo6gh",NA,"Fisher Pobat cultivates sea grass Eyem.","Eyem","cultivates",27915,4,"cultivates","Pobat","Ezol","Eyem","1",3,FALSE,FALSE,TRUE,0,0.333333333333333,"fish1"
"fish","Pobat,Eyem,Ezol,Avyth,Henu,Thygef","burns","hebb",5,338927,"0.0-4.0-1.0","1jxmswrvo6gh",NA,"Sea grass Eyem is eaten by fish Ezol.","Ezol","is taken",40643,3,"is eaten by","Eyem","Pobat","Ezol","2",3,FALSE,FALSE,FALSE,0,0,"fish2"
"fish","Pobat,Eyem,Ezol,Avyth,Henu,Thygef","burns","hebb",5,338927,"0.0-4.0-1.0","1jxmswrvo6gh",NA,"Fish Ezol is captured.","Pobat","is captured",7252,2,"is captured","Ezol",NA,NA,"3",3,FALSE,NA,TRUE,0,0.5,"fish3"
"meteo","Ihab,Ohan,Ewey,Matmag,Uyim,Saly","burns","hebb",6,425528,"0.0-4.0-2.0","1jxmswrvo6gh",NA,"Cloud Ihab collects humidity over ocean Ohan.","Ohan","collects humidity over",25831,4,"collects humidity over","Ihab","Ewey","Ohan","1",4,FALSE,FALSE,TRUE,0,0.333333333333333,"meteo1"
"meteo","Ihab,Ohan,Ewey,Matmag,Uyim,Saly","burns","hebb",6,425528,"0.0-4.0-2.0","1jxmswrvo6gh",NA,"Ocean Ohan lies next to the beaches of area Ewey.","Ewey","is contained in",39762,3,"lies next to","Ohan","Ohan","Ewey","2",4,FALSE,FALSE,FALSE,0,0,"meteo2"
"meteo","Ihab,Ohan,Ewey,Matmag,Uyim,Saly","burns","hebb",6,425528,"0.0-4.0-2.0","1jxmswrvo6gh",NA,"Area Ewey is fertile.","Ewey","is fertile",10469,3,"is fertile","Ewey",NA,NA,"3",4,TRUE,NA,TRUE,0,1,"meteo3"
"fox","Paza,Adjo,Diaf,Gelyp,Upum,Ilres","analogues","hebb",7,512101,"0.0-4.0-3.0","1jxmswrvo6gh",NA,"Fox Paza digs tunnel Adjo.","Paza","wants",47403,3,"digs","Paza","Adjo","Adjo","1",5,TRUE,TRUE,FALSE,0,0.666666666666667,"fox1"
"fox","Paza,Adjo,Diaf,Gelyp,Upum,Ilres","analogues","hebb",7,512101,"0.0-4.0-3.0","1jxmswrvo6gh",NA,"Tunnel Adjo leads to coop of chicken Diaf.","Adjo","is missing",20922,3,"leads to sth. of","Adjo","Upum","Diaf","2",5,TRUE,FALSE,FALSE,0,0.333333333333333,"fox2"
"fox","Paza,Adjo,Diaf,Gelyp,Upum,Ilres","analogues","hebb",7,512101,"0.0-4.0-3.0","1jxmswrvo6gh",NA,"Chicken Diaf is devoured.","Upum","is devoured",7698,2,"is devoured","Diaf",NA,NA,"3",5,FALSE,NA,TRUE,0,0.5,"fox3"
"crusader","Potho,Titho,Zugew,Yuxeh,Fozeh,Ofpoz","analogues","hebb",8,578253,"0.0-4.0-4.0","1jxmswrvo6gh",NA,"Crusader group Potho buys weapon Titho.","Potho","is intruded",21772,3,"buys","Potho","Titho","Titho","1",6,TRUE,TRUE,FALSE,0,0.666666666666667,"crusader1"
"crusader","Potho,Titho,Zugew,Yuxeh,Fozeh,Ofpoz","analogues","hebb",8,578253,"0.0-4.0-4.0","1jxmswrvo6gh",NA,"Weapon Titho breaches the fortification of town Zugew.","Titho","buys",16615,3,"breaches sth. of","Titho","Fozeh","Zugew","2",6,TRUE,FALSE,FALSE,0,0.333333333333333,"crusader2"
"crusader","Potho,Titho,Zugew,Yuxeh,Fozeh,Ofpoz","analogues","hebb",8,578253,"0.0-4.0-4.0","1jxmswrvo6gh",NA,"Town Zugew is invaded.","Fozeh","is invaded",17207,5,"is invaded","Zugew",NA,NA,"3",6,FALSE,NA,TRUE,0,0.5,"crusader3"
"farm","Olag,Upno,Zidep,Ubug,Thisun,Orok","fillers","hebb",9,646584,"0.0-4.0-5.0","1jxmswrvo6gh",NA,"Farmer Olag purchases machine Upno.","Olag","buys",17818,3,"purchases","Olag","Zidep","Upno","1",7,TRUE,FALSE,FALSE,0,0.333333333333333,"farm1"
"farm","Olag,Upno,Zidep,Ubug,Thisun,Orok","fillers","hebb",9,646584,"0.0-4.0-5.0","1jxmswrvo6gh",NA,"Machine Upno can collect fruit of plant Zidep.","Zidep","purchases",30394,4,"can collect","Upno","Thisun","Zidep","2",7,FALSE,FALSE,FALSE,0,0,"farm2"
"farm","Olag,Upno,Zidep,Ubug,Thisun,Orok","fillers","hebb",9,646584,"0.0-4.0-5.0","1jxmswrvo6gh",NA,"Plant Zidep are harvested automatically.","Zidep","are reaped mechanically",9571,3,"are harvested automatically","Zidep",NA,NA,"3",7,TRUE,NA,FALSE,0,0.5,"farm3"
"employee","Ribi,Pishi,Owih,Igoth,Ohuy,Ofes","fillers","hebb",10,743345,"0.0-4.0-6.0","1jxmswrvo6gh",NA,"Employee Ribi is assigned to project Pishi.","Ribi","is assigned to",26879,4,"is assigned to","Ribi","Pishi","Pishi","1",8,TRUE,TRUE,TRUE,0,1,"employee1"
"employee","Ribi,Pishi,Owih,Igoth,Ohuy,Ofes","fillers","hebb",10,743345,"0.0-4.0-6.0","1jxmswrvo6gh",NA,"Project Pishi supports agenda of manager Owih.","Ribi","supports sth. of",48533,5,"supports sth. of","Pishi","Pishi","Owih","2",8,FALSE,FALSE,TRUE,0,0.333333333333333,"employee2"
"employee","Ribi,Pishi,Owih,Igoth,Ohuy,Ofes","fillers","hebb",10,743345,"0.0-4.0-6.0","1jxmswrvo6gh",NA,"Manager Owih gets a promotion.","Pishi","gets a promotion",10793,2,"gets a promotion","Owih",NA,NA,"3",8,FALSE,NA,TRUE,0,0.5,"employee3"
"hacker","Pide,Newi,Rothuk,Dugoz,Uwit,Mabi","analogues","hebb",11,800324,"0.0-4.0-7.0","1jxmswrvo6gh",NA,"Hacker Pide writes computer code Newi.","Pide","writes",20413,3,"writes","Pide","Mabi","Newi","1",9,TRUE,FALSE,TRUE,0,0.666666666666667,"hacker1"
"hacker","Pide,Newi,Rothuk,Dugoz,Uwit,Mabi","analogues","hebb",11,800324,"0.0-4.0-7.0","1jxmswrvo6gh",NA,"Code Newi cracks the firewall of company Rothuk.","Mabi","penetrates sth. of",16744,3,"cracks sth. of","Newi","Rothuk","Rothuk","2",9,FALSE,TRUE,FALSE,0,0.333333333333333,"hacker2"
"hacker","Pide,Newi,Rothuk,Dugoz,Uwit,Mabi","analogues","hebb",11,800324,"0.0-4.0-7.0","1jxmswrvo6gh",NA,"Company Rothuk suffers a data loss.","Rothuk","suffers sth.",9274,2,"suffers sth.","Rothuk",NA,NA,"3",9,TRUE,NA,TRUE,0,1,"hacker3"
"bacteria","Niem,Vivaf,Epnux,Eshbu,Eefar,Napib","analogues","hebb",12,866008,"0.0-4.0-8.0","1jxmswrvo6gh",NA,"Bacteria Niem emits enzyme Vivaf.","Vivaf","emits",19109,3,"emits","Niem","Napib","Vivaf","1",10,FALSE,FALSE,TRUE,0,0.333333333333333,"bacteria1"
"bacteria","Niem,Vivaf,Epnux,Eshbu,Eefar,Napib","analogues","hebb",12,866008,"0.0-4.0-8.0","1jxmswrvo6gh",NA,"Enzyme Vivaf dissolves the membrane of organ Epnux.","Napib","expels",28491,3,"dissolves sth. of","Vivaf","Eefar","Epnux","2",10,FALSE,FALSE,FALSE,0,0,"bacteria2"
"bacteria","Niem,Vivaf,Epnux,Eshbu,Eefar,Napib","analogues","hebb",12,866008,"0.0-4.0-8.0","1jxmswrvo6gh",NA,"Organ Epnux fails.","Eefar","dies",7545,2,"fails","Epnux",NA,NA,"3",10,FALSE,NA,FALSE,0,0,"bacteria3"
"neighbor","Thuha,Turow,Owmi,Inag,Awiz,Afik","fillers","hebb",13,940269,"0.0-4.0-9.0","1jxmswrvo6gh",NA,"Man Thuha takes care of cat Turow.","Thuha","takes care of",39802,4,"takes care of","Thuha","Owmi","Turow","1",11,TRUE,FALSE,TRUE,0,0.666666666666667,"neighbor1"
"neighbor","Thuha,Turow,Owmi,Inag,Awiz,Afik","fillers","hebb",13,940269,"0.0-4.0-9.0","1jxmswrvo6gh",NA,"Cat Turow walks over the flowers of neighbor Owmi","Owmi","walks over sth. of",14811,3,"walks over sth. of","Turow","Thuha","Owmi","2",11,FALSE,FALSE,TRUE,0,0.333333333333333,"neighbor2"
